path	file_type	legacy_milestone	production_module_category	include_in_commit	reason	file_size	safe_for_github
reports/darlin_onboarding/darlin_02a_st_fastq_inventory.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	3244	no
reports/darlin_onboarding/darlin_02a_st_fastq_read_structure_probe.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	2936	no
reports/darlin_onboarding/darlin_02a_st_processing_tool_candidates.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	2160	no
reports/darlin_onboarding/darlin_02b_barcode_candidate_config_matrix.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	19319	no
reports/darlin_onboarding/darlin_02b_best_supported_candidates.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	1133	no
reports/darlin_onboarding/darlin_02b_dryrun_risk_review.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	2700	no
reports/darlin_onboarding/darlin_02b_protocol_based_config_resolution.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	775	no
reports/darlin_onboarding/darlin_02b_protocol_based_summary.json	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	1481	no
reports/darlin_onboarding/darlin_02b_protocol_resolved_best_candidates.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	620	no
reports/darlin_onboarding/darlin_02b_protocol_resolved_safety_check.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	1554	no
reports/darlin_onboarding/darlin_02b_protocol_update_final_summary.json	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	3543	no
reports/darlin_onboarding/darlin_02b_summary.json	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	1753	no
reports/darlin_onboarding/darlin_02b_to_01c_readiness_update.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	2293	no
reports/darlin_onboarding/darlin_hpc02_completion_gate_check.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	4237	no
reports/darlin_onboarding/darlin_hpc02_job_status.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	1770	no
reports/darlin_onboarding/darlin_hpc02_output_inventory.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	5524	no
reports/darlin_onboarding/darlin_hpc02_summary.json	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	3712	no
reports/darlin_onboarding/darlin_hpc_handoff_summary.json	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	1080	no
reports/darlin_onboarding/darlin_hpc_handoff_transfer_manifest.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	2415	no
reports/darlin_onboarding/darlin_st00_mixed_st_readiness_matrix.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	2090	no
reports/darlin_onboarding/darlin_st00_st_script_inventory.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	2359	no
reports/darlin_onboarding/darlin_st00_summary.json	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	3365	no
reports/darlin_onboarding/sailu_pe100_100_fastq_header_probe.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	1749	no
reports/darlin_onboarding/sailu_pe100_100_html_report_probe.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	5208	no
reports/darlin_onboarding/sailu_pe100_100_metadata_inventory.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	649908	no
reports/darlin_onboarding/sailu_pe100_100_split_decision.json	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	5858	no
reports/darlin_onboarding/sailu_st01_bc_table_schema.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	4568	no
reports/darlin_onboarding/sailu_st01_e_header_linkage_probe.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	3339	no
reports/darlin_onboarding/sailu_st01_m0_gap_matrix.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	2888	no
reports/darlin_onboarding/sailu_st01_omicverse_followup.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	1158	no
reports/darlin_onboarding/sailu_st01_spatial_structure_candidates.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	2281	no
reports/darlin_onboarding/sailu_st01_summary.json	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	4749	no
reports/darlin_onboarding/sailu_st02_candidate_barcode_umi_windows.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	29515	no
reports/darlin_onboarding/sailu_st02_fastq_inventory.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	1971	no
reports/darlin_onboarding/sailu_st02_fastq_sample_summary.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	1490	no
reports/darlin_onboarding/sailu_st02_per_cycle_base_composition.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	66438	no
reports/darlin_onboarding/sailu_st02_per_cycle_entropy.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	44181	no
reports/darlin_onboarding/sailu_st02_r1_r2_role_decision.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	1611	no
reports/darlin_onboarding/sailu_st02_summary.json	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	3213	no
reports/darlin_onboarding/sailu_st03_bc_e_linkage_smoke.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	1913	no
reports/darlin_onboarding/sailu_st03_candidate_window_qc.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	2799	no
reports/darlin_onboarding/sailu_st03_lane_consistency.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	6031	no
reports/darlin_onboarding/sailu_st03_selected_candidate_windows.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	1386	no
reports/darlin_onboarding/sailu_st03_summary.json	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	3569	no
reports/darlin_onboarding/sailu_st03b_barcode_scale_review.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	2922	no
reports/darlin_onboarding/sailu_st03b_nonoverlap_structure_qc.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	5466	no
reports/darlin_onboarding/sailu_st03b_parser_candidate_scorecard.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	2625	no
reports/darlin_onboarding/sailu_st03b_r1_r2_role_refinement.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	1021	no
reports/darlin_onboarding/sailu_st03b_st03_candidate_metrics_summary.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	1222	no
reports/darlin_onboarding/sailu_st03b_summary.json	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	4101	no
reports/darlin_onboarding/sailu_st03b_window_overlap_review.csv	report	DARLIN/barcode	DARLIN/barcode integration, to exclude from this ST-only freeze	no	DARLIN/barcode evidence excluded from ST-only freeze	521	no
reports/git_update_planA_st_only_modules/00_GIT_PREFLIGHT.json	report	PlanA	Legacy or experimental branches	yes	approved PlanA-ST-only module reorg file	18142	yes
reports/git_update_planA_st_only_modules/00_GIT_PREFLIGHT.md	report	PlanA	Legacy or experimental branches	yes	approved PlanA-ST-only module reorg file	15398	yes
reports/git_update_planA_st_only_modules/00_PLAN_A_ST_ONLY_MODULE_REORG_SUMMARY.json	report	PlanA	Legacy or experimental branches	yes	approved PlanA-ST-only module reorg file	353	yes
reports/git_update_planA_st_only_modules/00_PLAN_A_ST_ONLY_MODULE_REORG_SUMMARY.md	report	PlanA	Legacy or experimental branches	yes	approved PlanA-ST-only module reorg file	369	yes
reports/git_update_planA_st_only_modules/01_PLAN_A_FILE_INVENTORY.json	report	PlanA	Legacy or experimental branches	yes	approved PlanA-ST-only module reorg file	647131	yes
reports/git_update_planA_st_only_modules/01_PLAN_A_FILE_INVENTORY.md	report	PlanA	Legacy or experimental branches	yes	approved PlanA-ST-only module reorg file	24472	yes
reports/git_update_planA_st_only_modules/01_PLAN_A_FILE_INVENTORY.tsv	report	PlanA	Legacy or experimental branches	yes	approved PlanA-ST-only module reorg file	324622	yes
reports/git_update_planA_st_only_modules/02_LEGACY_TO_PRODUCTION_MODULE_MAP.json	report	PlanA	Legacy or experimental branches	yes	approved PlanA-ST-only module reorg file	9287	yes
reports/git_update_planA_st_only_modules/02_LEGACY_TO_PRODUCTION_MODULE_MAP.md	report	PlanA	Legacy or experimental branches	yes	approved PlanA-ST-only module reorg file	1352	yes
reports/git_update_planA_st_only_modules/02_LEGACY_TO_PRODUCTION_MODULE_MAP.tsv	report	PlanA	Legacy or experimental branches	yes	approved PlanA-ST-only module reorg file	1275	yes
reports/git_update_planA_st_only_modules/03_VALIDATION.json	report	PlanA	Legacy or experimental branches	yes	approved PlanA-ST-only module reorg file	10835	yes
reports/git_update_planA_st_only_modules/03_VALIDATION.md	report	PlanA	Legacy or experimental branches	yes	approved PlanA-ST-only module reorg file	7051	yes
reports/git_update_planA_st_only_modules/04_PROPOSED_STAGING_LIST.json	report	PlanA	Legacy or experimental branches	yes	approved PlanA-ST-only module reorg file	383407	yes
reports/git_update_planA_st_only_modules/04_PROPOSED_STAGING_LIST.md	report	PlanA	Legacy or experimental branches	yes	approved PlanA-ST-only module reorg file	6170	yes
reports/git_update_planA_st_only_modules/04_PROPOSED_STAGING_LIST.tsv	report	PlanA	Legacy or experimental branches	yes	approved PlanA-ST-only module reorg file	5932	yes
reports/git_update_planA_st_only_modules/05_STAGING_AUDIT.json	report	PlanA	Legacy or experimental branches	yes	approved PlanA-ST-only module reorg file	4249	yes
reports/git_update_planA_st_only_modules/05_STAGING_AUDIT.md	report	PlanA	Legacy or experimental branches	yes	approved PlanA-ST-only module reorg file	3577	yes
reports/planA_k_cellrank_aligned_fate_freeze/00_CELLRANK_ALIGNED_FATE_FREEZE_SUMMARY.json	report	M4C absorption	CellRank-aligned terminal audit	no	small source, test, doc, config, or curated report	10973	yes
reports/planA_k_cellrank_aligned_fate_freeze/00_CELLRANK_ALIGNED_FATE_FREEZE_SUMMARY.md	report	M4C absorption	CellRank-aligned terminal audit	no	small source, test, doc, config, or curated report	1787	yes
reports/planA_k_cellrank_aligned_fate_freeze/00_preflight.json	report	M4C absorption	CellRank-aligned terminal audit	no	small source, test, doc, config, or curated report	11901	yes
reports/planA_k_cellrank_aligned_fate_freeze/00_preflight.md	report	M4C absorption	CellRank-aligned terminal audit	no	small source, test, doc, config, or curated report	3180	yes
reports/planA_k_cellrank_aligned_fate_freeze/00_preflight.tsv	report	M4C absorption	CellRank-aligned terminal audit	no	small source, test, doc, config, or curated report	2891	yes
reports/planA_k_cellrank_aligned_fate_freeze/01_cellrank_aligned_terminal_audit.json	report	M4C absorption	CellRank-aligned terminal audit	no	small source, test, doc, config, or curated report	16756	yes
reports/planA_k_cellrank_aligned_fate_freeze/01_cellrank_aligned_terminal_audit.md	report	M4C absorption	CellRank-aligned terminal audit	no	small source, test, doc, config, or curated report	3941	yes
reports/planA_k_cellrank_aligned_fate_freeze/01_cellrank_aligned_terminal_audit.tsv	report	M4C absorption	CellRank-aligned terminal audit	no	small source, test, doc, config, or curated report	2608	yes
reports/planA_k_cellrank_aligned_fate_freeze/02_terminal_state_set_definition.json	report	M4C absorption	CellRank-aligned terminal audit	no	small source, test, doc, config, or curated report	9690	yes
reports/planA_k_cellrank_aligned_fate_freeze/02_terminal_state_set_definition.md	report	M4C absorption	CellRank-aligned terminal audit	no	small source, test, doc, config, or curated report	1397	yes
reports/planA_k_cellrank_aligned_fate_freeze/02_terminal_state_set_definition.tsv	report	M4C absorption	CellRank-aligned terminal audit	no	small source, test, doc, config, or curated report	963	yes
